x_pos, y_pos, orientation, steering_angle, speed
57.8021, 53.1816, 1.46896, 23.8367, 23.9733
58.163, 52.945, 3.07453, 24.1426, 23.7163
53.1241, 54.2756, -2.30173, 25.5755, 24.8953
60.6754, 57.2307, 0.668011, 22.0923, 23.714
56.9149, 58.5128, -2.37554, 22.5419, 23.7858
59.2948, 58.02, 2.12109, 21.1445, 23.8027
58.1073, 57.7211, 1.86415, 21.4245, 23.7416
59.2558, 59.0528, -0.00509563, 21.3648, 23.7897
59.4658, 56.6792, -3.03419, 21.2635, 23.8461
59.0967, 58.6166, 0.0521399, 21.1981, 23.87
57.3691, 61.34, 1.38778, 21.8113, 23.9682
59.7763, 63.1547, 0.501725, 21.7827, 23.9834
62.3908, 62.5242, -0.590401, 21.7045, 24.0254
63.802, 60.5445, -1.37642, 21.7128, 24.0807
64.022, 58.1588, -1.8648, 21.7688, 24.1082
63.183, 55.9018, -2.22948, 21.8171, 24.1266
61.5424, 54.1096, -2.54062, 21.8513, 24.1318
59.4219, 52.8671, -2.7698, 21.8863, 24.1382
57.1287, 51.9674, -2.8762, 21.9256, 24.1501
54.7677, 51.2982, -2.91771, 21.9566, 24.1567
52.4112, 50.6195, -2.87391, 21.9867, 24.1737
50.0502, 49.8638, -2.80007, 22.0074, 24.1951
47.7752, 48.9088, -2.71062, 22.0166, 24.2045
45.7483, 47.4769, -2.4549, 22.0537, 24.2229
44.1811, 45.55, -2.15568, 22.076, 24.2432
43.0262, 43.3812, -1.94438, 22.0704, 24.24
42.5446, 40.9508, -1.67068, 22.0766, 24.2409
42.714, 38.4815, -1.38498, 22.0835, 24.2422
43.5564, 36.1271, -1.13372, 22.0757, 24.2478
44.8297, 33.976, -0.95215, 22.0599, 24.2667
46.6904, 32.2814, -0.63364, 22.0815, 24.2919
48.9098, 31.103, -0.371478, 22.0798, 24.3054
51.3715, 30.5655, -0.0636711, 22.0916, 24.3391
53.8846, 30.8218, 0.279324, 22.1044, 24.3551
56.1557, 31.9381, 0.610867, 22.1029, 24.4005
58.0399, 33.6366, 0.861374, 22.0849, 24.4465
59.5146, 35.7022, 1.09465, 22.0788, 24.5007
60.6199, 38.0104, 1.22765, 22.0538, 24.5572
61.145, 40.5257, 1.42564, 22.0515, 24.6037
61.4109, 43.0545, 1.56804, 22.0477, 24.6355
61.3623, 45.6259, 1.68293, 22.0403, 24.6878
60.9416, 48.1474, 1.82057, 22.041, 24.719
60.0279, 50.548, 2.01303, 22.0494, 24.7569
58.5619, 52.6643, 2.26774, 22.0641, 24.7845
56.6872, 54.4145, 2.52675, 22.0754, 24.8101
54.4928, 55.7698, 2.74799, 22.0752, 24.8528
52.1911, 56.9295, 2.83015, 22.0515, 24.878
49.7831, 57.8074, 2.92725, 22.0446, 24.9114
47.2586, 58.1834, 3.10254, 22.0521, 24.9396
